model,ticker,scaler,sentiment,run,accuracy,f1_score,train_loss,val_loss,class_distribution,lag,pred_probs,technical_indicators,base_estimator_max_depth,learning_rate,n_estimators,profit
AdaBoost,MSFT,,False,2,0.4666666666666667,0.4117647058823529,,,"{np.int64(0): np.int64(51), np.int64(1): np.int64(24)}",10,,False,5,1,50,1751.0430773649641
AdaBoost,MSFT,,False,3,0.4533333333333333,0.36923076923076925,,,"{np.int64(0): np.int64(54), np.int64(1): np.int64(21)}",10,,False,5,1,50,-1024.233431914301
AdaBoost,MSFT,,False,4,0.4,0.26229508196721313,,,"{np.int64(0): np.int64(58), np.int64(1): np.int64(17)}",10,,False,5,1,50,-1170.1569946949694
AdaBoost,MSFT,,False,5,0.4266666666666667,0.3582089552238806,,,"{np.int64(0): np.int64(52), np.int64(1): np.int64(23)}",10,,False,5,1,50,-183.81631390900657
AdaBoost,MSFT,,False,6,0.4533333333333333,0.4057971014492754,,,"{np.int64(0): np.int64(50), np.int64(1): np.int64(25)}",10,,False,5,1,50,-499.4408142553257
AdaBoost,MSFT,,False,7,0.44,0.3225806451612903,,,"{np.int64(0): np.int64(57), np.int64(1): np.int64(18)}",10,,False,5,1,50,696.9313866382217
AdaBoost,MSFT,,False,8,0.4533333333333333,0.36923076923076925,,,"{np.int64(0): np.int64(54), np.int64(1): np.int64(21)}",10,,False,5,1,50,485.8058581778823
AdaBoost,MSFT,,False,9,0.41333333333333333,0.26666666666666666,,,"{np.int64(0): np.int64(59), np.int64(1): np.int64(16)}",10,,False,5,1,50,-226.94179236240961
AdaBoost,MSFT,,False,10,0.4266666666666667,0.3384615384615385,,,"{np.int64(0): np.int64(54), np.int64(1): np.int64(21)}",10,,False,5,1,50,18.789396058058628
AdaBoost,MSFT,,False,11,0.4266666666666667,0.3384615384615385,,,"{np.int64(0): np.int64(54), np.int64(1): np.int64(21)}",10,,False,5,1,50,-606.2568124597983
AdaBoost,MSFT,,False,12,0.41333333333333333,0.3333333333333333,,,"{np.int64(0): np.int64(53), np.int64(1): np.int64(22)}",10,,False,5,1,50,-335.7486585228544
AdaBoost,MSFT,,False,13,0.4266666666666667,0.3384615384615385,,,"{np.int64(0): np.int64(54), np.int64(1): np.int64(21)}",10,,False,5,1,50,-369.9971798887527
AdaBoost,MSFT,,False,14,0.49333333333333335,0.45714285714285713,,,"{np.int64(0): np.int64(49), np.int64(1): np.int64(26)}",10,,False,5,1,50,1182.7454446611791
AdaBoost,MSFT,,False,15,0.4666666666666667,0.4117647058823529,,,"{np.int64(0): np.int64(51), np.int64(1): np.int64(24)}",10,,False,5,1,50,-45.46717142907437
AdaBoost,MSFT,,False,16,0.4666666666666667,0.3939393939393939,,,"{np.int64(0): np.int64(53), np.int64(1): np.int64(22)}",10,,False,5,1,50,-428.1559831814393
AdaBoost,MSFT,,False,17,0.38666666666666666,0.23333333333333334,,,"{np.int64(0): np.int64(59), np.int64(1): np.int64(16)}",10,,False,5,1,50,-469.04619898098827
AdaBoost,MSFT,,False,18,0.4266666666666667,0.3582089552238806,,,"{np.int64(0): np.int64(52), np.int64(1): np.int64(23)}",10,,False,5,1,50,153.6616072429788
