model,ticker,scaler,sentiment,run,accuracy,f1_score,train_loss,val_loss,class_distribution,lag,pred_probs,technical_indicators,depth
LSTM,TSLA,standard,True,1,0.5116279069767442,0.6666666666666666,"[0.6920139193534851, 0.715355634689331, 0.6935246586799622, 0.7062811255455017, 0.6889139413833618, 0.6990317106246948, 0.6798433661460876, 0.6921945214271545, 0.6917763352394104, 0.6988336443901062, 0.6884022355079651, 0.7088155150413513, 0.7038746476173401, 0.6977012753486633, 0.6936095952987671, 0.7066711783409119, 0.6961063742637634, 0.7102154493331909, 0.6958928108215332, 0.7009707093238831, 0.6839697957038879, 0.6929574608802795, 0.6971451044082642, 0.6962299942970276, 0.6854755282402039, 0.6994136571884155, 0.6991630792617798, 0.6850931644439697, 0.6955940127372742, 0.6858714818954468, 0.6889639496803284, 0.7055776119232178, 0.7050708532333374, 0.681713342666626, 0.6853033900260925, 0.7010879516601562, 0.69760662317276, 0.6866558790206909, 0.68416428565979, 0.6842710375785828, 0.6929370760917664, 0.6843310594558716, 0.674363374710083, 0.6923585534095764, 0.7010359764099121, 0.6798356771469116, 0.6957037448883057, 0.6977274417877197, 0.7019731402397156, 0.6852263808250427, 0.6935595273971558, 0.6931210160255432, 0.6959974765777588, 0.6763435006141663, 0.6928187012672424, 0.7006821036338806, 0.7002496123313904, 0.6913978457450867, 0.6904542446136475, 0.6904183030128479, 0.6879474520683289, 0.683678388595581, 0.6727445125579834, 0.6981404423713684, 0.6860443949699402, 0.6908804178237915, 0.6869804263114929, 0.6982861161231995, 0.6794951558113098, 0.6863429546356201, 0.6855742931365967, 0.6936162114143372, 0.6653017401695251, 0.6593411564826965, 0.6763741374015808, 0.6726422309875488, 0.7109271287918091, 0.6895368099212646, 0.6803240776062012, 0.6831060647964478, 0.6774277687072754, 0.6836695671081543, 0.6627022624015808, 0.7138444185256958, 0.6821892261505127, 0.6628966927528381, 0.6844664812088013, 0.6844549775123596, 0.6536551117897034, 0.6674306988716125, 0.6821802854537964, 0.6820038557052612, 0.683686375617981, 0.68075031042099, 0.6919911503791809, 0.6740112900733948, 0.65311199426651, 0.6588473916053772, 0.6552939414978027, 0.6463781595230103, 0.6339414119720459, 0.6648634672164917, 0.6759089827537537, 0.6787379384040833, 0.6669427156448364, 0.660393476486206, 0.6633535623550415, 0.6669750809669495, 0.6480858325958252, 0.6683539748191833, 0.6476830840110779, 0.6535915732383728, 0.6765735745429993, 0.6527274250984192, 0.6392177939414978, 0.6853476166725159, 0.6609932780265808, 0.636059582233429, 0.6874535083770752, 0.6468891501426697, 0.6645849943161011, 0.6512545347213745, 0.6405110359191895, 0.634305477142334, 0.6211814880371094, 0.6463660001754761, 0.6198411583900452, 0.6193845868110657, 0.6351001858711243, 0.5978091955184937, 0.6056539416313171, 0.6584321856498718, 0.6102913022041321, 0.6075795292854309, 0.6224053502082825, 0.600078821182251, 0.6529015302658081, 0.5796166658401489, 0.6129445433616638, 0.6499689221382141, 0.6707237958908081, 0.6097849607467651, 0.6123232841491699, 0.6283525228500366, 0.6036205291748047, 0.6585911512374878, 0.629990816116333, 0.6675118207931519, 0.6164805293083191, 0.5755517482757568, 0.5864176750183105, 0.6057574152946472, 0.5836168527603149, 0.5864794254302979, 0.5849942564964294, 0.5950992703437805, 0.6287718415260315, 0.5973248481750488, 0.5771711468696594, 0.5561656951904297, 0.6302305459976196, 0.5412353277206421, 0.5789215564727783, 0.6240372657775879, 0.6136683821678162, 0.6289001107215881, 0.5833321809768677, 0.6096001267433167, 0.5711859464645386, 0.6104397773742676, 0.593961775302887, 0.5820030570030212, 0.5864664316177368, 0.5841884613037109, 0.5720422267913818, 0.5577165484428406, 0.5630481839179993, 0.5693010687828064, 0.5853277444839478, 0.5584732890129089, 0.5211778879165649, 0.5935221910476685, 0.5644814968109131, 0.5631697177886963, 0.5842386484146118, 0.6003464460372925, 0.5631775259971619, 0.5271421074867249, 0.5479638576507568, 0.6251376271247864, 0.49448683857917786, 0.5317229628562927, 0.5399266481399536, 0.6104264855384827, 0.5826784372329712, 0.5761760473251343, 0.5335947275161743, 0.5802619457244873, 0.5054445862770081, 0.5808936953544617, 0.4928654730319977, 0.5306889414787292, 0.4965020716190338, 0.5225603580474854, 0.5170847177505493, 0.5588859915733337, 0.5117680430412292, 0.48016780614852905, 0.5113241672515869, 0.5761008262634277, 0.5378022789955139, 0.48840153217315674, 0.5527167916297913, 0.46660539507865906, 0.6132189035415649, 0.512607753276825, 0.5595176219940186, 0.4760379195213318, 0.519062876701355, 0.48172974586486816, 0.49864819645881653, 0.5001071691513062, 0.49166521430015564, 0.534614622592926, 0.48607122898101807, 0.5013529062271118, 0.4458700716495514, 0.6083505749702454, 0.49707919359207153, 0.46459078788757324, 0.5489531755447388]","[0.6926509737968445, 0.6923626065254211, 0.6925821900367737, 0.6932579874992371, 0.693298876285553, 0.6933287978172302, 0.693220317363739, 0.6928802132606506, 0.6932538151741028, 0.693479061126709, 0.6936729550361633, 0.694112241268158, 0.6948531866073608, 0.695460855960846, 0.6954514384269714, 0.6952546238899231, 0.6952534914016724, 0.6948190331459045, 0.6946588754653931, 0.6945945024490356, 0.6940232515335083, 0.69363933801651, 0.693329393863678, 0.693404495716095, 0.6935555338859558, 0.6939098238945007, 0.6937039494514465, 0.6936184167861938, 0.6934495568275452, 0.6939787268638611, 0.6946744322776794, 0.6940688490867615, 0.6925581693649292, 0.6920722126960754, 0.6922949552536011, 0.6928343176841736, 0.6916284561157227, 0.6891695857048035, 0.6905680894851685, 0.6946620941162109, 0.699315071105957, 0.6955010294914246, 0.6929716467857361, 0.6894551515579224, 0.6829009652137756, 0.697020411491394, 0.7038876414299011, 0.7038161158561707, 0.7247738838195801, 0.7425665855407715, 0.7557525634765625, 0.7731404900550842, 0.7606891393661499, 0.7598646879196167, 0.7669475674629211, 0.7696994543075562, 0.7448139190673828, 0.7182151079177856, 0.7116532325744629, 0.7197908759117126, 0.7219294309616089, 0.7408416867256165, 0.7631654143333435, 0.7672785520553589, 0.7550855278968811, 0.7489649057388306, 0.732187807559967, 0.7419472932815552, 0.7401880621910095, 0.7305921912193298, 0.7579812407493591, 0.7767025828361511, 0.7678492665290833, 0.7599953413009644, 0.7719025015830994, 0.7532061338424683, 0.7530664801597595, 0.7730631232261658, 0.8051551580429077, 0.8145805597305298, 0.8051252365112305, 0.7507120966911316, 0.7365859150886536, 0.7250179052352905, 0.7353774309158325, 0.737834632396698, 0.7136892080307007, 0.6856269836425781, 0.6928544640541077, 0.7081259489059448, 0.7251483201980591, 0.7807318568229675, 0.7625238299369812, 0.7145587205886841, 0.763482928276062, 0.7930976748466492, 0.840151309967041, 0.8478586077690125, 0.848530113697052, 0.9143206477165222, 0.9052330851554871, 1.048369288444519, 1.0482008457183838, 0.8619847893714905, 0.7511324882507324, 0.7892645597457886, 0.8479076027870178, 0.9147308468818665, 0.9720080494880676, 1.0068284273147583, 0.975385308265686, 0.7491545677185059, 0.7089915871620178, 0.7095082998275757, 0.7114374041557312, 0.7169261574745178, 0.7077587842941284, 0.7120739817619324, 0.736641526222229, 0.7403382062911987, 0.7979761958122253, 0.9066441655158997, 0.9563717842102051, 0.9894561767578125, 0.8784972429275513, 0.8661577105522156, 0.9527491331100464, 0.9225749373435974, 0.9048570990562439, 0.8534737825393677, 0.6642525792121887, 0.7051277160644531, 0.7341970801353455, 0.6960929036140442, 0.8534860014915466, 0.9486055374145508, 1.0206705331802368, 1.0714868307113647, 1.0142759084701538, 0.8273030519485474, 0.7563742399215698, 0.7249258160591125, 0.7672351002693176, 0.8168153762817383, 0.8420096635818481, 0.8384534120559692, 0.9214667081832886, 0.9697620272636414, 1.0375745296478271, 1.1373544931411743, 1.1645177602767944, 1.282433271408081, 1.3687280416488647, 1.339188814163208, 1.5043808221817017, 1.485713243484497, 1.2565479278564453, 1.1818329095840454, 1.0245755910873413, 1.105721116065979, 1.2476485967636108, 1.21025550365448, 1.1394802331924438, 1.3999568223953247, 1.2972444295883179, 1.1350605487823486, 1.1240986585617065, 1.0554853677749634, 1.1061354875564575, 1.1320111751556396, 1.2037808895111084, 1.3413141965866089, 1.412826418876648, 1.281858205795288, 1.1629031896591187, 1.0966904163360596, 1.0310602188110352, 0.9147955775260925, 0.9485422968864441, 0.9913005828857422, 1.0066488981246948, 1.0279117822647095, 1.339063048362732, 1.316243290901184, 1.197591781616211, 0.9763717651367188, 0.9444156885147095, 0.9441661834716797, 1.0401183366775513, 1.1416491270065308, 1.3341090679168701, 1.4669009447097778, 1.369986891746521, 1.159830927848816, 1.0235700607299805, 0.9616000056266785, 0.9970248341560364, 0.9376903772354126, 0.9353163838386536, 0.9909143447875977, 1.076649785041809, 1.1200073957443237, 1.1961078643798828, 1.2112712860107422, 1.3978160619735718, 1.3187321424484253, 1.241393804550171, 1.115280270576477, 1.1384552717208862, 1.2833853960037231, 1.3433316946029663, 1.3089265823364258, 1.356964111328125, 1.353346586227417, 1.4674159288406372, 1.173208236694336, 1.057510495185852, 1.0370674133300781, 1.1929692029953003, 1.137912392616272, 1.2530890703201294, 1.3186405897140503, 1.2717126607894897, 1.0673251152038574, 1.0827230215072632, 1.3113219738006592, 1.528267502784729, 1.5360618829727173, 1.517338514328003, 1.4443063735961914, 1.3198000192642212]","{np.int64(0): np.int64(2), np.int64(1): np.int64(41)}",5,"[[0.6997082 ]
 [0.69427997]
 [0.6944743 ]
 [0.6943285 ]
 [0.70313543]
 [0.63580245]
 [0.7008755 ]
 [0.7009817 ]
 [0.7022005 ]
 [0.54886633]
 [0.6678883 ]
 [0.690653  ]
 [0.46911606]
 [0.6992724 ]
 [0.7019721 ]
 [0.68586534]
 [0.10238121]
 [0.6311768 ]
 [0.7006005 ]
 [0.7003592 ]
 [0.7004872 ]
 [0.69739735]
 [0.701847  ]
 [0.70133096]
 [0.7009777 ]
 [0.7016159 ]
 [0.7005804 ]
 [0.69760627]
 [0.69950217]
 [0.7006918 ]
 [0.70198196]
 [0.6994135 ]
 [0.6999402 ]
 [0.6990252 ]
 [0.698692  ]
 [0.7011318 ]
 [0.7017594 ]
 [0.70225686]
 [0.7025361 ]
 [0.7003836 ]
 [0.68998003]
 [0.6735812 ]
 [0.697676  ]]",True,10
LSTM,TSLA,standard,True,2,0.37209302325581395,0.3076923076923077,"[0.6831414103507996, 0.6918899416923523, 0.7113214135169983, 0.7059034705162048, 0.7073442935943604, 0.6851784586906433, 0.7122966647148132, 0.7071133255958557, 0.6989672183990479, 0.7076004147529602, 0.6978312730789185, 0.6949806809425354, 0.726505696773529, 0.6966800093650818, 0.7002574801445007, 0.7009071111679077, 0.6990677118301392, 0.6930063366889954, 0.7015529274940491, 0.6960176825523376, 0.7022942304611206, 0.6817436218261719, 0.7031190991401672, 0.7067932486534119, 0.7039729952812195, 0.6824829578399658, 0.705106258392334, 0.6994453072547913, 0.7021238207817078, 0.689110517501831, 0.6988858580589294, 0.6868554353713989, 0.6849980354309082, 0.6949630379676819, 0.6913496255874634, 0.6867950558662415, 0.6897819638252258, 0.7110580801963806, 0.6826856136322021, 0.7001060843467712, 0.6918095350265503, 0.6846587061882019, 0.6877572536468506, 0.6961120963096619, 0.6877314448356628, 0.6911175847053528, 0.6861750483512878, 0.6944481730461121, 0.6991719603538513, 0.6989784240722656, 0.6944755911827087, 0.6797428727149963, 0.6832801103591919, 0.6999990344047546, 0.7052214741706848, 0.6932267546653748, 0.6988347768783569, 0.6868811249732971, 0.6917778849601746, 0.6840853095054626, 0.6864919066429138, 0.6851585507392883, 0.6866685748100281, 0.6674007177352905, 0.6862988471984863, 0.6847374439239502, 0.689181923866272, 0.6672173738479614, 0.6913657188415527, 0.6840079426765442, 0.6684534549713135, 0.6698362231254578, 0.6767566800117493, 0.6851747632026672, 0.6972665190696716, 0.7098535299301147, 0.6754118800163269, 0.686268150806427, 0.6901244521141052, 0.6902326345443726, 0.6824191808700562, 0.6787993311882019, 0.6676085591316223, 0.6810275316238403, 0.6736239194869995, 0.6805980205535889, 0.6518529653549194, 0.6631558537483215, 0.6715695858001709, 0.6680212616920471, 0.6997672319412231, 0.6799142360687256, 0.6729498505592346, 0.6530376672744751, 0.6536909341812134, 0.6582043170928955, 0.6469738483428955, 0.6441600322723389, 0.6560218334197998, 0.6171339154243469, 0.6637150049209595, 0.6553895473480225, 0.6893203258514404, 0.6496511697769165, 0.6297433972358704, 0.6659122109413147, 0.6469660401344299, 0.6441723108291626, 0.678240954875946, 0.6570530533790588, 0.6502270102500916, 0.6598030924797058, 0.6401655673980713, 0.6286517977714539, 0.6191608309745789, 0.6248170137405396, 0.6288711428642273, 0.6222861409187317, 0.651626467704773, 0.628980815410614, 0.6435930728912354, 0.6131830811500549, 0.6672630906105042, 0.6285918951034546, 0.6234239935874939, 0.6524825692176819, 0.6115818619728088, 0.6127448081970215, 0.6094485521316528, 0.6102538108825684, 0.6670516133308411, 0.6361701488494873, 0.6027421355247498, 0.6737620234489441, 0.6222736239433289, 0.606387734413147, 0.6276533007621765, 0.6262484192848206, 0.6044307351112366, 0.5903696417808533, 0.6179521679878235, 0.6229721307754517, 0.6007804870605469, 0.5903069376945496, 0.6307481527328491, 0.5685483813285828, 0.5706220865249634, 0.640103816986084, 0.6054707169532776, 0.5999150276184082, 0.5673850774765015, 0.5561707019805908, 0.5812804102897644, 0.5645512938499451, 0.5048866868019104]","[0.6943489909172058, 0.6938176155090332, 0.6934716105461121, 0.6934505105018616, 0.6936482191085815, 0.6940106153488159, 0.694071888923645, 0.6939283013343811, 0.6941619515419006, 0.6944144368171692, 0.6942819356918335, 0.6944592595100403, 0.6943449378013611, 0.6943829655647278, 0.6946574449539185, 0.6954389810562134, 0.6961566209793091, 0.6965556740760803, 0.6965892910957336, 0.6963438391685486, 0.6965570449829102, 0.6967021822929382, 0.6961014866828918, 0.696793258190155, 0.6966105699539185, 0.696692168712616, 0.6969359517097473, 0.697210431098938, 0.6977505087852478, 0.6993523836135864, 0.6998357176780701, 0.6997069120407104, 0.7002120018005371, 0.7003907561302185, 0.704508900642395, 0.7018247246742249, 0.6972724199295044, 0.6966227889060974, 0.6926833391189575, 0.6893237233161926, 0.6890547871589661, 0.6914662718772888, 0.6981949210166931, 0.7024155855178833, 0.7038546204566956, 0.7040632963180542, 0.7026892900466919, 0.7018394470214844, 0.7006436586380005, 0.6995639204978943, 0.7055718302726746, 0.7105327844619751, 0.6973358988761902, 0.6898149251937866, 0.6828145980834961, 0.6921559572219849, 0.6940795183181763, 0.6971219182014465, 0.7010984420776367, 0.6945891976356506, 0.6910108923912048, 0.700084388256073, 0.6979469060897827, 0.6995536088943481, 0.7063814997673035, 0.6948648691177368, 0.7080302834510803, 0.7276724576950073, 0.7669089436531067, 0.7835230827331543, 0.79170161485672, 0.7145244479179382, 0.710113525390625, 0.687949001789093, 0.6840932965278625, 0.6839262843132019, 0.6920449137687683, 0.6920830607414246, 0.6996322870254517, 0.7033233642578125, 0.7150406837463379, 0.7201023101806641, 0.7332251667976379, 0.747896134853363, 0.7423452138900757, 0.7445240616798401, 0.7410687208175659, 0.7390376329421997, 0.8752743005752563, 0.95576012134552, 0.989679217338562, 0.966552197933197, 0.9157489538192749, 0.903660237789154, 0.937286376953125, 0.9581977128982544, 0.9935983419418335, 1.027957558631897, 0.9923471808433533, 1.001046061515808, 1.0767757892608643, 1.1677417755126953, 1.0387579202651978, 0.883255660533905, 0.9547924399375916, 0.9131094813346863, 0.8664478659629822, 0.8450175523757935, 0.8184446692466736, 0.8797358870506287, 0.8767406344413757, 0.826154887676239, 0.8642413020133972, 0.9746214747428894, 0.9907537698745728, 1.0444470643997192, 1.0600253343582153, 1.001473069190979, 0.9718456268310547, 0.9248005747795105, 0.9075814485549927, 0.944309651851654, 0.9132067561149597, 0.9373165965080261, 0.967257022857666, 0.8593198657035828, 0.8632677793502808, 0.8628771901130676, 0.8313449025154114, 0.874445915222168, 0.9002367854118347, 0.8801589608192444, 0.8814038038253784, 0.8690945506095886, 0.8711434602737427, 0.9233731627464294, 0.9654883146286011, 1.0181653499603271, 1.067211389541626, 1.1567021608352661, 1.2091716527938843, 1.1660255193710327, 1.042114019393921, 0.950745165348053, 0.9334821105003357, 0.9942094087600708, 1.130079984664917, 1.1605794429779053, 1.1218831539154053, 1.1207939386367798, 1.1747875213623047, 1.2164676189422607, 1.2331184148788452, 1.3481245040893555, 1.4413191080093384]","{np.int64(0): np.int64(26), np.int64(1): np.int64(17)}",5,"[[0.49992454]
 [0.5476952 ]
 [0.500149  ]
 [0.44136646]
 [0.4740956 ]
 [0.4085102 ]
 [0.39781722]
 [0.3563099 ]
 [0.3880826 ]
 [0.44754615]
 [0.4652302 ]
 [0.5449629 ]
 [0.41598344]
 [0.51540804]
 [0.46488953]
 [0.50903606]
 [0.40014955]
 [0.49563605]
 [0.5318416 ]
 [0.4828888 ]
 [0.4879149 ]
 [0.5265161 ]
 [0.51975745]
 [0.5169374 ]
 [0.51014143]
 [0.5132292 ]
 [0.49864322]
 [0.49126768]
 [0.48625395]
 [0.46309015]
 [0.5138309 ]
 [0.48809794]
 [0.49176243]
 [0.48152113]
 [0.40794548]
 [0.54850745]
 [0.51099867]
 [0.47828484]
 [0.49330193]
 [0.53971905]
 [0.5164221 ]
 [0.41860172]
 [0.5175198 ]]",True,10
LSTM,TSLA,standard,True,3,0.5348837209302325,0.5652173913043478,"[0.7146506905555725, 0.7268217206001282, 0.7073262333869934, 0.6984879374504089, 0.6815902590751648, 0.6914855241775513, 0.6838181018829346, 0.6706274151802063, 0.7075385451316833, 0.6992178559303284, 0.6929516196250916, 0.6870867609977722, 0.6976826190948486, 0.6730303764343262, 0.7024165391921997, 0.7077130675315857, 0.6780245900154114, 0.7099460959434509, 0.7002372145652771, 0.6824886202812195, 0.7179379463195801, 0.702837347984314, 0.6801186203956604, 0.6900606751441956, 0.7016143798828125, 0.6940504312515259, 0.7024688124656677, 0.6887120604515076, 0.6712192296981812, 0.6791817545890808, 0.7047677636146545, 0.6926127672195435, 0.6871993541717529, 0.706463634967804, 0.6868433952331543, 0.6978131532669067, 0.7001372575759888, 0.6864912509918213, 0.6854493021965027, 0.7083907127380371, 0.6728196740150452, 0.6884452104568481, 0.6758332252502441, 0.6809530854225159, 0.6552438139915466, 0.6794865727424622, 0.6803931593894958, 0.7142782807350159, 0.683067798614502, 0.6750357151031494, 0.6641973853111267, 0.6979061961174011, 0.6752200126647949, 0.7257319092750549, 0.670627236366272, 0.6949218511581421, 0.6636019349098206, 0.6913581490516663, 0.6639755964279175, 0.6830976605415344, 0.6650411486625671, 0.6697662472724915, 0.6696837544441223, 0.7159096598625183, 0.6893135905265808, 0.6717461347579956, 0.6786062121391296, 0.6826730966567993, 0.6778601408004761, 0.6845226287841797, 0.6754870414733887, 0.668789803981781, 0.6723927855491638, 0.669192910194397, 0.6870322227478027, 0.6699844002723694, 0.6559268236160278, 0.6577999591827393, 0.67686927318573, 0.6963483691215515, 0.6641849279403687, 0.6847395300865173, 0.6611371636390686, 0.6351834535598755, 0.6505225300788879, 0.6638497114181519, 0.642640233039856, 0.6569633483886719, 0.6682034730911255, 0.643090546131134, 0.668446958065033, 0.6604087352752686, 0.668512761592865, 0.6326524019241333, 0.657243013381958, 0.6715202331542969, 0.7131397128105164, 0.6642603278160095, 0.6817111372947693, 0.6807247996330261, 0.6443148255348206, 0.6662737727165222, 0.6222812533378601, 0.6395503282546997, 0.6430644392967224, 0.6520804762840271, 0.6430080533027649, 0.6274365186691284, 0.5920047163963318, 0.6234144568443298, 0.6199765801429749, 0.6398745775222778, 0.62285315990448, 0.6310431957244873, 0.6256732940673828, 0.6671226024627686, 0.6469330787658691, 0.6163098216056824, 0.6548504829406738, 0.6115438342094421, 0.6242236495018005, 0.6958628296852112, 0.6769697070121765, 0.6597363352775574, 0.659252405166626, 0.6200204491615295, 0.6189320683479309, 0.5848106741905212, 0.6588768362998962, 0.6384428143501282, 0.668440043926239, 0.6554479002952576, 0.6341680884361267, 0.6254527568817139, 0.6372332572937012, 0.6371485590934753, 0.6031976938247681, 0.6237103939056396, 0.6356225609779358, 0.6170995235443115, 0.6100202798843384, 0.6125583052635193, 0.5870136618614197, 0.5886372923851013, 0.6209086179733276, 0.5975964069366455, 0.6668291687965393, 0.6277496814727783, 0.6512457132339478, 0.5889578461647034, 0.567825436592102, 0.5619193911552429, 0.6398165822029114, 0.5467821955680847, 0.6254163384437561, 0.6499079465866089, 0.6286651492118835, 0.6178244948387146, 0.6390632390975952, 0.6177756786346436, 0.595729649066925, 0.628492534160614, 0.6130964159965515, 0.6142349243164062, 0.6125651001930237, 0.5530043244361877, 0.5473379492759705, 0.57195645570755, 0.6053205728530884, 0.5682058930397034, 0.5793522000312805, 0.6129043102264404, 0.539652407169342, 0.5462924838066101, 0.5819852948188782, 0.5992516875267029, 0.5670124888420105, 0.6676775217056274, 0.575295090675354, 0.5671467781066895, 0.6098503470420837, 0.5626683235168457, 0.5400569438934326, 0.5510802865028381, 0.5320197343826294, 0.5452669262886047, 0.5414004921913147, 0.6141165494918823, 0.521673321723938, 0.5214019417762756, 0.5391786694526672, 0.5273498892784119]","[0.6934229731559753, 0.6921473145484924, 0.6917963027954102, 0.6918067932128906, 0.6918531060218811, 0.6916900277137756, 0.6916874051094055, 0.6919266581535339, 0.6922737956047058, 0.6922770738601685, 0.6925107836723328, 0.692041277885437, 0.6921385526657104, 0.6926659345626831, 0.6929827332496643, 0.6932142972946167, 0.6938997507095337, 0.6939777731895447, 0.6935147047042847, 0.692895770072937, 0.6925262808799744, 0.6929322481155396, 0.6934071183204651, 0.6933031678199768, 0.6938905715942383, 0.6942191123962402, 0.6936826109886169, 0.6922000050544739, 0.691087543964386, 0.6903128027915955, 0.689823567867279, 0.689067006111145, 0.688240110874176, 0.6899162530899048, 0.6921873092651367, 0.6926340460777283, 0.692626416683197, 0.6881732940673828, 0.6884416341781616, 0.6876764297485352, 0.6873804926872253, 0.6898680925369263, 0.6899069547653198, 0.6900076270103455, 0.6873427629470825, 0.6872692704200745, 0.6944050192832947, 0.7050485610961914, 0.7010175585746765, 0.695648193359375, 0.6975931525230408, 0.7098227739334106, 0.7149344086647034, 0.6966258883476257, 0.6884125471115112, 0.6929900050163269, 0.7041252255439758, 0.707952082157135, 0.7139645218849182, 0.7399865984916687, 0.7413201928138733, 0.7337487936019897, 0.7254895567893982, 0.7070935368537903, 0.7130967378616333, 0.7140443921089172, 0.7233239412307739, 0.7169072031974792, 0.71068274974823, 0.6998304724693298, 0.692511260509491, 0.6813949346542358, 0.6799969673156738, 0.6960045099258423, 0.6864383816719055, 0.70924311876297, 0.7237156629562378, 0.741165816783905, 0.7278210520744324, 0.7255318760871887, 0.7349287867546082, 0.7359448671340942, 0.7422667741775513, 0.7527680993080139, 0.7516750693321228, 0.749228835105896, 0.7275381088256836, 0.7436656951904297, 0.7529882788658142, 0.6654434204101562, 0.6125548481941223, 0.5961338877677917, 0.7037336230278015, 0.7339159846305847, 0.7244671583175659, 0.7200530767440796, 0.71334308385849, 0.7078657746315002, 0.8098124265670776, 0.7439296841621399, 0.7270122170448303, 0.7148838639259338, 0.7659519910812378, 0.724651038646698, 0.7695080041885376, 0.8812283277511597, 0.8016234636306763, 0.7967867255210876, 0.8599165678024292, 0.7625860571861267, 0.8801611661911011, 0.9955500960350037, 1.0115790367126465, 0.8788867592811584, 0.8297339677810669, 0.7411474585533142, 0.753966212272644, 0.764302670955658, 0.7795997262001038, 0.8149505257606506, 0.9138497710227966, 0.8924412131309509, 0.847122311592102, 0.8415107131004333, 0.864998459815979, 0.8632317185401917, 0.8387911915779114, 0.7505202889442444, 0.7126193642616272, 0.7748200297355652, 0.8716340661048889, 0.8578347563743591, 0.8505712151527405, 0.7861426472663879, 0.7638601660728455, 0.788659930229187, 0.87901771068573, 0.8784781098365784, 0.8322591781616211, 0.805064857006073, 0.8026934862136841, 0.8416366577148438, 0.8512297868728638, 0.8813671469688416, 0.8661433458328247, 0.9061993360519409, 0.8724279403686523, 0.7757760286331177, 0.7679832577705383, 0.8340287804603577, 0.9552367329597473, 1.0097858905792236, 1.0018404722213745, 0.9695163369178772, 0.8854665756225586, 0.9180517196655273, 0.8962736129760742, 0.8439986109733582, 0.778354823589325, 0.7797464728355408, 0.7966717481613159, 0.7814280390739441, 0.7708887457847595, 0.789020836353302, 0.7898136973381042, 0.7903369665145874, 0.7847140431404114, 0.8189953565597534, 0.7667096257209778, 0.858784019947052, 0.9826263785362244, 1.0339943170547485, 0.9116454720497131, 0.7954229712486267, 0.7580798268318176, 0.8412188291549683, 0.9054223895072937, 0.9750080108642578, 0.9832931160926819, 0.8929590582847595, 0.8560149073600769, 0.8280847668647766, 0.8399953246116638, 0.8433283567428589, 0.9220616221427917, 1.047518014907837, 1.17239511013031, 1.131935477256775, 1.0562266111373901, 1.0299208164215088, 1.00743567943573, 1.0038423538208008]","{np.int64(0): np.int64(19), np.int64(1): np.int64(24)}",5,"[[0.58924264]
 [0.5657788 ]
 [0.573733  ]
 [0.555312  ]
 [0.6678154 ]
 [0.6207558 ]
 [0.4659772 ]
 [0.3855615 ]
 [0.33418596]
 [0.47864026]
 [0.43387973]
 [0.41906297]
 [0.42013863]
 [0.34878132]
 [0.43576112]
 [0.30836117]
 [0.31819928]
 [0.2489015 ]
 [0.27885604]
 [0.6518652 ]
 [0.66262925]
 [0.3975251 ]
 [0.40875006]
 [0.4413269 ]
 [0.65469176]
 [0.5971625 ]
 [0.6281945 ]
 [0.61559224]
 [0.6596349 ]
 [0.6454086 ]
 [0.61388755]
 [0.627374  ]
 [0.61569965]
 [0.5598998 ]
 [0.50189126]
 [0.5857978 ]
 [0.55728024]
 [0.6629938 ]
 [0.6704053 ]
 [0.40043944]
 [0.31710875]
 [0.4713313 ]
 [0.6039164 ]]",True,10
XGBoost,TSLA,standard,True,1,0.5581395348837209,0.5957446808510638,,,"{np.int64(0): np.int64(18), np.int64(1): np.int64(25)}",5,,True,10
XGBoost,TSLA,standard,True,2,0.5581395348837209,0.5957446808510638,,,"{np.int64(0): np.int64(18), np.int64(1): np.int64(25)}",5,,True,10
XGBoost,TSLA,standard,True,3,0.5581395348837209,0.5957446808510638,,,"{np.int64(0): np.int64(18), np.int64(1): np.int64(25)}",5,,True,10
LinearRegression,TSLA,standard,True,1,0.5348837209302325,0.375,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",5,"[-7.85024100e-01 -4.22342803e-02 -6.21675771e-01 -9.06448091e-01
 -1.12837960e+00 -7.00301188e-01 -1.23728600e+00 -1.25319543e+00
 -9.16976146e-01 -6.82076787e-01  1.23784130e-01 -1.50670057e-01
  4.47635881e-01  2.74811893e-01  1.42485502e-01 -1.30028148e-01
 -1.14541216e-01 -1.01411371e-01  4.89466456e-01  3.17982366e-02
  1.22845940e-01  8.94131183e-02  5.23241889e-02  4.23575172e-01
  6.69300596e-01  8.26276439e-01  7.50156610e-01  1.50147564e+00
  1.02260338e+00  1.37682373e+00  9.63701329e-01  1.12876881e+00
  2.54397330e-01 -2.60925774e-01  1.32370089e-01  6.13109177e-01
 -1.64428853e-01  3.22338282e-01 -1.00478982e-03 -3.18981203e-01
  8.82202090e-02  1.28949580e-01  5.97811334e-01]",True,10
